longitude,latitude,altitude,time
100.501705,13.72137,8.7,2018-07-24 07:44:44
100.501735,13.721368,8.7,2018-07-24 07:44:45
100.501766,13.721369000000001,8.7,2018-07-24 07:44:46
100.501796,13.721369000000001,8.7,2018-07-24 07:44:47
100.50183,13.721367,8.8,2018-07-24 07:44:49
100.50188100000001,13.721362,8.8,2018-07-24 07:44:51
100.501912,13.721353,8.8,2018-07-24 07:44:52
100.501954,13.721333999999999,8.9,2018-07-24 07:44:54
100.50199599999999,13.721304,8.9,2018-07-24 07:44:56
100.502036,13.72127,9.0,2018-07-24 07:44:58
100.502082,13.721257999999999,9.0,2018-07-24 07:45:00
100.502134,13.721233999999999,9.0,2018-07-24 07:45:02
100.502175,13.721222000000001,9.0,2018-07-24 07:45:03
100.502236,13.721214000000002,8.9,2018-07-24 07:45:04
100.502275,13.721212,8.9,2018-07-24 07:45:05
100.502321,13.721217999999999,8.8,2018-07-24 07:45:07
100.502349,13.721210999999998,8.8,2018-07-24 07:45:08
100.502385,13.7212,8.8,2018-07-24 07:45:09
100.50241899999999,13.721193,8.7,2018-07-24 07:45:10
100.502453,13.721179000000001,8.7,2018-07-24 07:45:11
100.50250600000001,13.721157999999999,8.6,2018-07-24 07:45:13
100.50253599999999,13.721165,8.6,2018-07-24 07:45:14
100.502573,13.721174,8.5,2018-07-24 07:45:15
100.502604,13.721167000000001,8.4,2018-07-24 07:45:16
100.502638,13.721160999999999,8.4,2018-07-24 07:45:17
100.502668,13.721144,8.3,2018-07-24 07:45:18
100.50272199999999,13.721126000000002,8.2,2018-07-24 07:45:20
100.502762,13.721112,8.2,2018-07-24 07:45:21
100.50279499999999,13.721101,8.1,2018-07-24 07:45:22
100.502827,13.721096,8.0,2018-07-24 07:45:23
100.502865,13.721093,8.0,2018-07-24 07:45:24
100.50290600000001,13.721094,8.1,2018-07-24 07:45:25
100.502948,13.72109,8.1,2018-07-24 07:45:26
100.502989,13.721095000000002,8.1,2018-07-24 07:45:27
100.503037,13.721095000000002,8.1,2018-07-24 07:45:29
100.503065,13.721104,8.1,2018-07-24 07:45:30
100.503108,13.721138,8.2,2018-07-24 07:45:32
100.50314499999999,13.721171,8.2,2018-07-24 07:45:34
100.503185,13.721182999999998,8.2,2018-07-24 07:45:35
100.503203,13.721204,8.2,2018-07-24 07:45:36
100.503237,13.721178,8.1,2018-07-24 07:45:38
100.503247,13.721127,8.1,2018-07-24 07:45:40
100.503279,13.721108,8.1,2018-07-24 07:45:42
100.50331700000001,13.721136999999999,8.1,2018-07-24 07:45:44
100.503343,13.721120999999998,8.1,2018-07-24 07:45:46
100.503384,13.721114000000002,8.0,2018-07-24 07:45:48
100.503434,13.721117000000001,8.0,2018-07-24 07:45:50
100.503493,13.721114000000002,8.0,2018-07-24 07:45:52
100.50353199999999,13.721112,8.1,2018-07-24 07:45:53
100.503574,13.721107,8.1,2018-07-24 07:45:54
100.503608,13.72109,8.1,2018-07-24 07:45:55
100.503647,13.721089000000001,8.1,2018-07-24 07:45:56
100.503694,13.721088,8.1,2018-07-24 07:45:57
100.503736,13.72109,8.1,2018-07-24 07:45:58
100.503777,13.721097,8.1,2018-07-24 07:45:59
100.50383000000001,13.721119,8.1,2018-07-24 07:46:00
100.503874,13.721124,8.1,2018-07-24 07:46:01
100.50391,13.721126000000002,8.1,2018-07-24 07:46:02
100.503951,13.721125,8.0,2018-07-24 07:46:03
100.503985,13.721123,8.0,2018-07-24 07:46:04
100.504002,13.721101,8.0,2018-07-24 07:46:05
100.504041,13.721097,8.0,2018-07-24 07:46:06
100.504071,13.721092,8.0,2018-07-24 07:46:07
100.50410600000001,13.721081,8.1,2018-07-24 07:46:08
100.50414,13.721081,8.1,2018-07-24 07:46:09
100.504188,13.721079999999999,8.1,2018-07-24 07:46:11
100.504216,13.721075,8.1,2018-07-24 07:46:12
100.50425,13.721078,8.1,2018-07-24 07:46:13
100.504283,13.721081,8.1,2018-07-24 07:46:14
100.50431999999999,13.721085999999998,8.1,2018-07-24 07:46:15
100.50435300000001,13.721082000000001,8.2,2018-07-24 07:46:16
100.504385,13.721078,8.2,2018-07-24 07:46:17
100.504418,13.721075,8.2,2018-07-24 07:46:18
100.50445,13.721072,8.2,2018-07-24 07:46:19
100.50449,13.721081,8.2,2018-07-24 07:46:20
100.504525,13.721086999999999,8.2,2018-07-24 07:46:21
100.504554,13.721085999999998,8.2,2018-07-24 07:46:22
100.504582,13.721077,8.2,2018-07-24 07:46:23
100.504612,13.721075,8.2,2018-07-24 07:46:24
100.504664,13.721079999999999,8.3,2018-07-24 07:46:26
100.504693,13.721079000000001,8.3,2018-07-24 07:46:27
100.50475,13.721067999999999,8.3,2018-07-24 07:46:29
100.504777,13.721059,8.3,2018-07-24 07:46:30
100.504805,13.721046,8.3,2018-07-24 07:46:31
100.50483299999999,13.721042,8.4,2018-07-24 07:46:32
100.50487,13.721042,8.4,2018-07-24 07:46:33
100.5049,13.721047,8.4,2018-07-24 07:46:34
100.504944,13.721051999999998,8.4,2018-07-24 07:46:36
100.504972,13.721045000000002,8.5,2018-07-24 07:46:37
100.505013,13.72105,8.5,2018-07-24 07:46:39
100.505042,13.721063000000001,8.5,2018-07-24 07:46:40
100.50506999999999,13.721060999999999,8.5,2018-07-24 07:46:41
100.505116,13.721065,8.5,2018-07-24 07:46:43
100.50516999999999,13.721064000000002,8.6,2018-07-24 07:46:45
100.5052,13.721044000000001,8.6,2018-07-24 07:46:46
100.505241,13.721034,8.6,2018-07-24 07:46:47
100.505279,13.721024,8.6,2018-07-24 07:46:48
100.505313,13.721020999999999,8.6,2018-07-24 07:46:49
100.50536,13.721028,8.7,2018-07-24 07:46:50
100.505402,13.721034,8.7,2018-07-24 07:46:51
100.505431,13.721035999999998,8.7,2018-07-24 07:46:52
100.505464,13.721039999999999,8.8,2018-07-24 07:46:53
100.505503,13.721041,8.8,2018-07-24 07:46:54
100.50554,13.721057,8.8,2018-07-24 07:46:55
100.50558199999999,13.721079000000001,8.8,2018-07-24 07:46:56
100.50562099999999,13.721101999999998,8.9,2018-07-24 07:46:57
100.505647,13.721114000000002,8.9,2018-07-24 07:46:58
100.505678,13.721125,8.9,2018-07-24 07:46:59
100.505697,13.721153,8.9,2018-07-24 07:47:00
100.505739,13.721195999999999,9.0,2018-07-24 07:47:01
100.505773,13.721231,9.0,2018-07-24 07:47:03
100.5058,13.721252,9.0,2018-07-24 07:47:04
100.50583,13.721274,9.0,2018-07-24 07:47:05
100.505873,13.721325,9.4,2018-07-24 07:47:06
100.505902,13.721369000000001,9.7,2018-07-24 07:47:07
100.505921,13.721410999999998,9.7,2018-07-24 07:47:08
100.505921,13.721444,9.7,2018-07-24 07:47:11
100.50595200000001,13.721489000000002,9.7,2018-07-24 07:47:13
100.505977,13.721517,9.7,2018-07-24 07:47:14
100.506008,13.721553,9.7,2018-07-24 07:47:15
100.506037,13.721578,9.7,2018-07-24 07:47:16
100.506066,13.721623000000001,9.8,2018-07-24 07:47:17
100.5061,13.721670000000001,9.8,2018-07-24 07:47:18
100.506124,13.721697,9.8,2018-07-24 07:47:19
100.506146,13.721720999999999,9.8,2018-07-24 07:47:20
100.506189,13.721738,9.8,2018-07-24 07:47:22
100.506232,13.721753,9.9,2018-07-24 07:47:24
100.506271,13.721737,9.9,2018-07-24 07:47:26
100.506299,13.721757,9.9,2018-07-24 07:47:27
100.506346,13.721777,9.9,2018-07-24 07:47:28
100.506389,13.721803,9.9,2018-07-24 07:47:29
100.506417,13.721816,10.0,2018-07-24 07:47:30
100.506447,13.721829999999999,10.0,2018-07-24 07:47:31
100.506476,13.721846,10.0,2018-07-24 07:47:32
100.506506,13.721855,10.0,2018-07-24 07:47:33
100.506541,13.721870000000001,10.0,2018-07-24 07:47:34
100.50657199999999,13.721879999999999,10.0,2018-07-24 07:47:35
100.50660500000001,13.721888,10.0,2018-07-24 07:47:36
100.50666,13.721885999999998,10.0,2018-07-24 07:47:38
100.506689,13.721884,10.0,2018-07-24 07:47:39
100.50674599999999,13.721857,10.0,2018-07-24 07:47:41
100.50676800000001,13.721838,10.0,2018-07-24 07:47:42
100.50679699999999,13.721823,10.0,2018-07-24 07:47:43
100.506825,13.721813000000001,10.0,2018-07-24 07:47:44
100.506855,13.721805999999999,10.0,2018-07-24 07:47:45
100.50689,13.721798999999999,10.0,2018-07-24 07:47:46
100.506929,13.721785,10.0,2018-07-24 07:47:47
100.506963,13.721769,10.0,2018-07-24 07:47:48
100.506996,13.721765,10.0,2018-07-24 07:47:49
100.507026,13.721756,10.0,2018-07-24 07:47:50
100.507076,13.721735999999998,10.1,2018-07-24 07:47:52
100.5071,13.721722,10.1,2018-07-24 07:47:53
100.507124,13.721706,10.1,2018-07-24 07:47:54
100.50717,13.721689999999999,10.1,2018-07-24 07:47:56
100.50719699999999,13.721666,10.1,2018-07-24 07:47:57
100.507231,13.721651999999999,10.2,2018-07-24 07:47:58
100.50726,13.721639000000001,10.2,2018-07-24 07:47:59
100.50729100000001,13.721639999999999,10.2,2018-07-24 07:48:00
100.507335,13.721625,10.2,2018-07-24 07:48:02
100.50734200000001,13.7216,10.2,2018-07-24 07:48:03
100.507366,13.721579,10.2,2018-07-24 07:48:04
100.50740400000001,13.721542000000001,10.2,2018-07-24 07:48:06
100.507438,13.721542000000001,10.2,2018-07-24 07:48:07
100.507485,13.721532,10.2,2018-07-24 07:48:09
100.507524,13.721557999999998,10.2,2018-07-24 07:48:10
100.50755699999999,13.721567000000002,10.2,2018-07-24 07:48:11
100.507589,13.721570000000002,10.1,2018-07-24 07:48:12
100.50761999999999,13.721576999999998,10.1,2018-07-24 07:48:13
100.507649,13.721582000000001,10.1,2018-07-24 07:48:14
100.5077,13.721596,10.1,2018-07-24 07:48:16
100.50775,13.721601000000001,10.1,2018-07-24 07:48:18
100.507798,13.721597000000001,10.0,2018-07-24 07:48:20
100.50785400000001,13.721599,10.0,2018-07-24 07:48:22
100.507914,13.721607,9.9,2018-07-24 07:48:24
100.507948,13.721611,9.9,2018-07-24 07:48:25
100.507981,13.721607999999998,9.9,2018-07-24 07:48:26
100.508031,13.721592000000001,9.8,2018-07-24 07:48:28
100.508077,13.721576,9.8,2018-07-24 07:48:30
100.508121,13.72158,9.7,2018-07-24 07:48:32
100.508158,13.721594,9.4,2018-07-24 07:48:34
100.508198,13.721604000000001,9.4,2018-07-24 07:48:36
100.50824300000001,13.721616000000001,9.4,2018-07-24 07:48:38
100.50828100000001,13.721637,9.3,2018-07-24 07:48:40
100.508313,13.721635999999998,9.3,2018-07-24 07:48:41
100.508354,13.721642000000001,9.3,2018-07-24 07:48:43
100.508382,13.721639999999999,9.3,2018-07-24 07:48:44
100.508422,13.721634,9.3,2018-07-24 07:48:45
100.508473,13.721627,9.3,2018-07-24 07:48:46
100.508507,13.721634,9.2,2018-07-24 07:48:47
100.50854,13.721642000000001,9.2,2018-07-24 07:48:48
100.508569,13.72165,9.2,2018-07-24 07:48:49
100.50859799999999,13.721638,9.1,2018-07-24 07:48:50
100.508637,13.721645,9.1,2018-07-24 07:48:52
100.508678,13.721637,9.1,2018-07-24 07:48:54
100.508699,13.721658999999999,9.1,2018-07-24 07:48:55
100.50874499999999,13.721682999999999,9.1,2018-07-24 07:48:57
100.508773,13.721694,9.0,2018-07-24 07:48:58
100.508803,13.721685,9.0,2018-07-24 07:48:59
100.508871,13.721697,9.6,2018-07-24 07:49:01
100.50890600000001,13.721699,9.7,2018-07-24 07:49:02
100.508967,13.721697,9.7,2018-07-24 07:49:04
100.508997,13.721710999999999,9.7,2018-07-24 07:49:06
100.509036,13.721723999999998,9.8,2018-07-24 07:49:08
100.509067,13.721728,9.8,2018-07-24 07:49:11
100.50908000000001,13.721695,9.7,2018-07-24 07:49:17
100.509072,13.721665,9.6,2018-07-24 07:49:21
100.509061,13.721635999999998,9.5,2018-07-24 07:49:23
100.509047,13.721604999999998,9.4,2018-07-24 07:49:25
100.509034,13.721579,9.3,2018-07-24 07:49:26
100.50902099999999,13.721554000000001,9.2,2018-07-24 07:49:27
100.509008,13.721523999999999,9.1,2018-07-24 07:49:28
100.508997,13.72149,9.0,2018-07-24 07:49:29
100.508993,13.721456,8.9,2018-07-24 07:49:30
100.508988,13.721426999999998,8.9,2018-07-24 07:49:31
100.508978,13.721394,8.7,2018-07-24 07:49:32
100.508967,13.721364999999999,8.6,2018-07-24 07:49:33
100.508961,13.721335999999999,8.6,2018-07-24 07:49:34
100.50895,13.721305,8.4,2018-07-24 07:49:35
100.50894699999999,13.721267000000001,8.3,2018-07-24 07:49:36
100.508954,13.721229999999998,8.2,2018-07-24 07:49:37
100.50894699999999,13.721178,8.0,2018-07-24 07:49:39
100.508938,13.721148000000001,7.9,2018-07-24 07:49:40
100.508942,13.721113,7.8,2018-07-24 07:49:41
100.508948,13.721051000000001,7.6,2018-07-24 07:49:43
100.508943,13.721023,7.5,2018-07-24 07:49:44
100.508933,13.720987,7.4,2018-07-24 07:49:45
100.508954,13.720945,7.2,2018-07-24 07:49:47
100.508974,13.720903,7.0,2018-07-24 07:49:49
100.508983,13.720876,6.9,2018-07-24 07:49:50
100.508983,13.720835999999998,6.7,2018-07-24 07:49:51
100.508978,13.720795,6.5,2018-07-24 07:49:52
100.508967,13.720770000000002,6.4,2018-07-24 07:49:53
100.509027,13.720747,5.6,2018-07-24 07:49:55
100.509073,13.720741,5.5,2018-07-24 07:49:56
100.509102,13.720721,5.4,2018-07-24 07:49:57
100.509129,13.72069,5.3,2018-07-24 07:49:58
100.50916,13.720667,5.2,2018-07-24 07:49:59
100.50918399999999,13.720645999999999,5.1,2018-07-24 07:50:00
100.50922,13.720637,5.0,2018-07-24 07:50:01
100.509251,13.720617,4.9,2018-07-24 07:50:02
100.50928,13.720606,4.9,2018-07-24 07:50:03
100.509325,13.720578,4.8,2018-07-24 07:50:05
100.50934699999999,13.720554000000002,4.7,2018-07-24 07:50:06
100.509378,13.720525,4.6,2018-07-24 07:50:07
100.509404,13.720495999999999,4.5,2018-07-24 07:50:08
100.50943000000001,13.720473000000002,4.5,2018-07-24 07:50:09
100.509463,13.720459,4.4,2018-07-24 07:50:10
100.509491,13.720438,4.4,2018-07-24 07:50:11
100.509532,13.720445999999999,4.3,2018-07-24 07:50:12
100.509574,13.720436999999999,4.2,2018-07-24 07:50:14
100.509621,13.720442000000002,4.2,2018-07-24 07:50:16
100.509668,13.720454,4.1,2018-07-24 07:50:18
100.50969599999999,13.720459,4.1,2018-07-24 07:50:19
100.50972800000001,13.720448999999999,4.0,2018-07-24 07:50:20
100.509773,13.720448999999999,3.9,2018-07-24 07:50:21
100.509813,13.720451,3.7,2018-07-24 07:50:22
100.509866,13.720479999999998,3.6,2018-07-24 07:50:23
100.509901,13.720474,3.6,2018-07-24 07:50:24
100.509937,13.720474,3.5,2018-07-24 07:50:25
100.509973,13.72047,3.4,2018-07-24 07:50:26
100.510006,13.72047,3.4,2018-07-24 07:50:27
100.510006,13.720434,3.3,2018-07-24 07:50:28
100.51004300000001,13.720415,3.2,2018-07-24 07:50:30
100.51007299999999,13.720417999999999,3.1,2018-07-24 07:50:31
100.510116,13.720428,3.0,2018-07-24 07:50:32
100.51015699999999,13.720431,2.9,2018-07-24 07:50:33
100.51019699999999,13.720429999999999,2.8,2018-07-24 07:50:34
100.510237,13.720424,2.7,2018-07-24 07:50:35
100.510265,13.720422,2.6,2018-07-24 07:50:36
100.510311,13.720410999999999,2.5,2018-07-24 07:50:38
100.510345,13.720410999999999,2.4,2018-07-24 07:50:39
100.510401,13.720409,2.3,2018-07-24 07:50:41
100.510448,13.720421,2.2,2018-07-24 07:50:43
100.510483,13.720426000000002,2.1,2018-07-24 07:50:45
100.510536,13.720443,2.0,2018-07-24 07:50:47
100.510568,13.720451999999998,1.9,2018-07-24 07:50:48
100.51060799999999,13.720451,1.8,2018-07-24 07:50:49
100.510639,13.72045,1.7,2018-07-24 07:50:50
100.510693,13.720453,1.5,2018-07-24 07:50:52
100.510724,13.720454,1.4,2018-07-24 07:50:53
100.510759,13.720441000000001,1.3,2018-07-24 07:50:54
100.510789,13.720421,1.2,2018-07-24 07:50:55
100.510829,13.720423,1.1,2018-07-24 07:50:56
100.510858,13.7204,1.0,2018-07-24 07:50:57
100.510886,13.720382,0.9,2018-07-24 07:50:58
100.510928,13.720335,0.7,2018-07-24 07:51:00
100.510947,13.720310000000001,0.6,2018-07-24 07:51:01
100.510974,13.720289999999999,0.5,2018-07-24 07:51:02
100.51100600000001,13.720258,0.4,2018-07-24 07:51:03
100.511036,13.720248000000002,0.3,2018-07-24 07:51:04
100.511049,13.720204999999998,0.2,2018-07-24 07:51:05
100.511066,13.720173999999998,0.1,2018-07-24 07:51:06
100.511075,13.720139999999999,0.0,2018-07-24 07:51:07
100.511065,13.720085999999998,0.0,2018-07-24 07:51:09
100.51105,13.720034,0.0,2018-07-24 07:51:10
100.511039,13.719994,0.1,2018-07-24 07:51:11
100.511024,13.719941,0.2,2018-07-24 07:51:12
100.510998,13.719922,0.2,2018-07-24 07:51:13
100.510995,13.719887,0.3,2018-07-24 07:51:14
100.510992,13.719857999999999,0.3,2018-07-24 07:51:15
100.511002,13.719782999999998,0.5,2018-07-24 07:51:16
100.511018,13.719702999999999,0.6,2018-07-24 07:51:17
100.51102900000001,13.719664999999999,0.7,2018-07-24 07:51:18
100.51102900000001,13.719635999999998,0.7,2018-07-24 07:51:19
100.511027,13.719606,0.8,2018-07-24 07:51:20
100.511012,13.719582,0.8,2018-07-24 07:51:21
100.510992,13.719536999999999,0.9,2018-07-24 07:51:23
100.510981,13.719504999999998,1.0,2018-07-24 07:51:24
100.51100699999999,13.719470999999999,1.1,2018-07-24 07:51:25
100.510995,13.719445,1.1,2018-07-24 07:51:26
100.510982,13.719406,1.2,2018-07-24 07:51:28
100.510951,13.719389000000001,1.3,2018-07-24 07:51:29
100.510936,13.719341,1.4,2018-07-24 07:51:32
100.510926,13.719315,1.4,2018-07-24 07:51:33
100.510933,13.719284,1.5,2018-07-24 07:51:34
100.510927,13.719257,1.5,2018-07-24 07:51:35
100.510918,13.719207,1.6,2018-07-24 07:51:37
100.5109,13.719180999999999,1.7,2018-07-24 07:51:39
100.51086600000001,13.719142999999999,1.8,2018-07-24 07:51:41
100.51079200000001,13.719154000000001,1.9,2018-07-24 07:51:42
100.510808,13.719204999999999,2.1,2018-07-24 07:51:43
100.51082,13.719164000000001,2.2,2018-07-24 07:51:44
100.510789,13.719141,2.2,2018-07-24 07:51:45
100.510769,13.719120000000002,2.3,2018-07-24 07:51:46
100.510733,13.719169,2.4,2018-07-24 07:51:48
100.510689,13.719164000000001,2.5,2018-07-24 07:51:50
100.51065799999999,13.719164000000001,2.6,2018-07-24 07:51:52
100.510602,13.719157999999998,4.2,2018-07-24 07:51:54
100.510574,13.719160999999998,8.1,2018-07-24 07:51:55
100.510525,13.719171,15.2,2018-07-24 07:51:57
100.510494,13.719167,18.0,2018-07-24 07:51:58
100.51046099999999,13.719163,17.5,2018-07-24 07:51:59
100.510409,13.719153,16.8,2018-07-24 07:52:01
100.51035300000001,13.719151,15.4,2018-07-24 07:52:03
100.510323,13.719167,14.5,2018-07-24 07:52:04
100.51029100000001,13.719160999999998,13.6,2018-07-24 07:52:05
100.510262,13.719166,13.3,2018-07-24 07:52:06
100.51021800000001,13.719157000000001,12.7,2018-07-24 07:52:08
100.510176,13.719128,12.1,2018-07-24 07:52:10
100.510136,13.719134,11.6,2018-07-24 07:52:12
100.51009,13.719151,11.0,2018-07-24 07:52:14
100.510042,13.719182,11.0,2018-07-24 07:52:16
100.51001099999999,13.719191,10.9,2018-07-24 07:52:17
100.50998,13.7192,10.9,2018-07-24 07:52:18
100.509949,13.7192,10.7,2018-07-24 07:52:19
100.509919,13.719192000000001,10.6,2018-07-24 07:52:20
100.50989100000001,13.719188,10.5,2018-07-24 07:52:21
100.509863,13.719187,10.6,2018-07-24 07:52:22
100.50983199999999,13.719188,10.8,2018-07-24 07:52:23
100.509788,13.719226,11.2,2018-07-24 07:52:25
100.509762,13.719242000000001,11.3,2018-07-24 07:52:26
100.509712,13.719267000000002,11.5,2018-07-24 07:52:28
100.509687,13.719282000000002,11.7,2018-07-24 07:52:29
100.509664,13.719312,12.1,2018-07-24 07:52:30
100.509639,13.719331,12.5,2018-07-24 07:52:31
100.50960699999999,13.71935,12.9,2018-07-24 07:52:32
100.509566,13.719326,13.1,2018-07-24 07:52:34
100.509518,13.719320999999999,13.3,2018-07-24 07:52:36
100.50947,13.719312,13.8,2018-07-24 07:52:38
100.509438,13.719304000000001,14.2,2018-07-24 07:52:39
100.50939,13.719308999999999,14.6,2018-07-24 07:52:41
100.50935,13.719289999999999,14.8,2018-07-24 07:52:43
100.509332,13.719327,15.0,2018-07-24 07:52:47
100.509328,13.719361,15.2,2018-07-24 07:52:48
100.509323,13.719429000000002,15.7,2018-07-24 07:52:50
100.509321,13.719477,15.6,2018-07-24 07:52:52
100.50930699999999,13.719515,15.4,2018-07-24 07:52:56
100.509291,13.719543,15.2,2018-07-24 07:53:00
100.509312,13.719573,13.5,2018-07-24 07:53:03
100.509338,13.719619,11.9,2018-07-24 07:53:05
100.509354,13.71965,10.1,2018-07-24 07:53:06
100.50937900000001,13.719681,8.4,2018-07-24 07:53:07
100.509399,13.719701,8.4,2018-07-24 07:53:08
100.509424,13.719722,8.4,2018-07-24 07:53:09
100.509454,13.719742000000002,8.4,2018-07-24 07:53:10
100.509525,13.719753,8.4,2018-07-24 07:53:11
100.509566,13.719775,8.4,2018-07-24 07:53:12
100.509617,13.719823000000002,8.4,2018-07-24 07:53:14
100.50964499999999,13.719848,8.4,2018-07-24 07:53:15
100.509682,13.719876999999999,8.3,2018-07-24 07:53:16
100.509734,13.719916,7.7,2018-07-24 07:53:18
100.509759,13.719948,7.5,2018-07-24 07:53:19
100.509785,13.719969,7.5,2018-07-24 07:53:20
100.509854,13.719992999999999,7.6,2018-07-24 07:53:23
100.509884,13.719995,7.6,2018-07-24 07:53:25
100.509937,13.719998,7.6,2018-07-24 07:53:27
100.509988,13.720011999999999,7.6,2018-07-24 07:53:29
100.510023,13.720013,7.6,2018-07-24 07:53:30
100.510063,13.719999,7.5,2018-07-24 07:53:32
100.51011,13.719989000000002,7.5,2018-07-24 07:53:34
100.51014599999999,13.719983,7.5,2018-07-24 07:53:35
100.510184,13.71998,7.4,2018-07-24 07:53:36
100.510221,13.719976,7.4,2018-07-24 07:53:37
100.510274,13.719985000000001,7.4,2018-07-24 07:53:39
100.51032099999999,13.719985999999999,7.4,2018-07-24 07:53:41
100.510349,13.719988,7.4,2018-07-24 07:53:42
100.510388,13.719960999999998,7.4,2018-07-24 07:53:44
100.510429,13.719926999999998,7.4,2018-07-24 07:53:46
100.510458,13.719889000000002,7.3,2018-07-24 07:53:48
100.510473,13.719864999999999,7.3,2018-07-24 07:53:50
100.510511,13.719838000000001,7.3,2018-07-24 07:53:52
100.510535,13.719806,7.3,2018-07-24 07:53:54
100.510543,13.719779,7.3,2018-07-24 07:53:55
100.510574,13.719729999999998,7.2,2018-07-24 07:53:57
100.510607,13.719698000000001,5.0,2018-07-24 07:54:00
100.510565,13.719674,8.0,2018-07-24 07:54:02
100.510515,13.71965,8.0,2018-07-24 07:54:04
100.510467,13.719686,8.1,2018-07-24 07:54:06
100.51043299999999,13.719679000000001,8.1,2018-07-24 07:54:07
100.51039499999999,13.719704,8.1,2018-07-24 07:54:09
100.510341,13.719686,8.1,2018-07-24 07:54:11
100.510317,13.719701999999998,8.1,2018-07-24 07:54:12
100.51025899999999,13.719707000000001,8.1,2018-07-24 07:54:14
100.510217,13.719705,8.1,2018-07-24 07:54:15
100.510189,13.719714999999999,8.2,2018-07-24 07:54:16
100.510148,13.719754,8.2,2018-07-24 07:54:19
100.510099,13.71977,8.2,2018-07-24 07:54:21
100.510065,13.719783999999999,8.2,2018-07-24 07:54:22
100.510036,13.719788000000001,8.2,2018-07-24 07:54:23
100.510002,13.719807000000001,8.2,2018-07-24 07:54:25
100.509955,13.719835,8.0,2018-07-24 07:54:27
100.50992600000001,13.719892999999999,7.6,2018-07-24 07:54:29
100.509893,13.719925,7.6,2018-07-24 07:54:31
100.509872,13.719954999999999,7.6,2018-07-24 07:54:32
100.509842,13.719975,7.6,2018-07-24 07:54:33
100.509822,13.720026,7.6,2018-07-24 07:54:35
100.509811,13.720063,7.6,2018-07-24 07:54:36
100.509786,13.720085000000001,7.5,2018-07-24 07:54:37
100.509783,13.720118,7.5,2018-07-24 07:54:39
100.509757,13.720132999999999,7.5,2018-07-24 07:54:40
100.509734,13.720157999999998,7.5,2018-07-24 07:54:41
100.509693,13.720182999999999,7.5,2018-07-24 07:54:43
100.509722,13.720192,7.5,2018-07-24 07:54:44
100.509686,13.720203,7.5,2018-07-24 07:54:45
100.509658,13.720201999999999,7.4,2018-07-24 07:54:46
100.509623,13.720208999999999,7.4,2018-07-24 07:54:47
100.509586,13.720201999999999,7.4,2018-07-24 07:54:48
100.509578,13.720172,7.4,2018-07-24 07:54:51
100.509563,13.720128,7.4,2018-07-24 07:54:52
100.509524,13.719997,7.4,2018-07-24 07:54:53
100.509499,13.719894,8.8,2018-07-24 07:54:54
100.509478,13.719826999999999,10.4,2018-07-24 07:54:55
100.50946400000001,13.719775,11.3,2018-07-24 07:54:56
100.509456,13.719714000000002,12.0,2018-07-24 07:54:57
100.50944799999999,13.719644,13.0,2018-07-24 07:54:58
100.509434,13.719579999999999,13.8,2018-07-24 07:54:59
100.509445,13.719546,14.5,2018-07-24 07:55:00
100.50947099999999,13.719510000000001,15.0,2018-07-24 07:55:02
100.509488,13.719479000000002,14.8,2018-07-24 07:55:03
100.509508,13.719457,14.7,2018-07-24 07:55:04
100.509552,13.719418,14.1,2018-07-24 07:55:06
100.509575,13.719389000000001,13.6,2018-07-24 07:55:07
100.509606,13.719372,13.3,2018-07-24 07:55:08
100.509629,13.719351999999999,13.1,2018-07-24 07:55:09
100.509661,13.719322,12.9,2018-07-24 07:55:10
100.509711,13.71931,12.3,2018-07-24 07:55:12
100.50973499999999,13.719292999999999,11.9,2018-07-24 07:55:13
100.509753,13.719270000000002,11.6,2018-07-24 07:55:14
100.50979,13.71923,11.3,2018-07-24 07:55:16
100.509824,13.719201000000002,11.0,2018-07-24 07:55:18
100.509845,13.719173000000001,10.8,2018-07-24 07:55:19
100.509867,13.719153,10.5,2018-07-24 07:55:20
100.50989799999999,13.719148,10.5,2018-07-24 07:55:21
100.509939,13.719126000000001,10.8,2018-07-24 07:55:23
100.509962,13.719104999999999,10.9,2018-07-24 07:55:25
100.50999300000001,13.719118,11.0,2018-07-24 07:55:26
100.51003399999999,13.719129999999998,11.0,2018-07-24 07:55:27
100.510051,13.719098,11.4,2018-07-24 07:55:28
100.51008399999999,13.7191,11.8,2018-07-24 07:55:29
100.51012,13.719085,12.4,2018-07-24 07:55:30
100.510153,13.719078,12.8,2018-07-24 07:55:31
100.51018,13.719069000000001,13.2,2018-07-24 07:55:32
100.510201,13.71905,13.7,2018-07-24 07:55:33
100.51025200000001,13.719054999999999,15.3,2018-07-24 07:55:35
100.510295,13.719054000000002,16.7,2018-07-24 07:55:36
100.510339,13.719063,17.4,2018-07-24 07:55:38
100.510385,13.719076000000001,18.0,2018-07-24 07:55:40
100.510427,13.719079999999998,11.0,2018-07-24 07:55:42
100.510465,13.719089000000002,4.6,2018-07-24 07:55:43
100.510497,13.719102,2.7,2018-07-24 07:55:44
100.510535,13.719107000000001,2.5,2018-07-24 07:55:45
100.510604,13.719163,2.3,2018-07-24 07:55:46
100.510646,13.719165,2.2,2018-07-24 07:55:47
100.51068599999999,13.71919,2.1,2018-07-24 07:55:48
100.51069,13.71923,2.0,2018-07-24 07:55:49
