event-id,visible,timestamp,location-long,location-lat,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
8393338335,true,2001-03-28 02:24:16.000,-111.077,25.846,-126.0,651447.62,"50",25.846,-111.077,"1",-111.077,-108.264,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338336,true,2001-03-28 12:45:51.000,-110.209,25.568,-134.0,651422.68,"0",25.568,25.944,"B",-110.209,-112.006,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338337,true,2001-03-28 23:56:50.000,-110.98599999999999,25.821,-132.0,651422.68,"0",25.821,27.155,"B",-110.986,-104.626,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338338,true,2001-03-29 01:59:57.000,-111.006,25.833,-134.0,651442.31,"0",25.833,28.642,"A",-111.006,-97.412,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338339,true,2001-03-29 12:20:32.000,-111.077,25.936,-133.0,651449.87,"80",25.936,23.576,"A",-111.077,-99.875,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338340,true,2001-03-29 23:33:00.000,-111.28,25.906,-133.0,651449.87,"0",25.906,29.629,"B",-111.28,-93.365,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338341,true,2001-03-30 15:41:54.000,-111.05700000000002,25.965,-131.0,651435.12,"0",25.965,29.975,"A",-111.057,-129.908,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338342,true,2001-03-31 02:53:12.000,-110.936,26.024,-136.0,651435.12,"0",26.024,23.306,"B",-110.936,-123.906,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338343,true,2001-04-01 02:32:31.000,-110.738,26.019,-132.0,651407.37,"50",26.019,25.518,"0",-110.738,-113.128,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338344,true,2001-04-01 14:59:14.000,-110.917,26.123,-134.0,651435.12,"0",26.123,25.539,"B",-110.917,-108.109,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338345,true,2001-04-05 02:42:59.000,-111.81700000000001,27.258,-136.0,651435.12,"0",27.258,26.13,"B",-111.817,-117.237,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338346,true,2001-04-15 12:43:05.000,-111.77100000000002,27.231,-134.0,651435.12,"0",27.231,28.249,"B",-111.771,-115.48,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338347,true,2001-04-16 23:53:51.000,-112.314,27.573,-129.0,651407.87,"66",27.573,28.359,"2",-112.314,-108.763,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338348,true,2001-04-17 12:21:25.000,-111.97,27.399,-132.0,651407.87,"0",27.399,25.81,"B",-111.97,-103.947,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338349,true,2001-04-17 15:29:24.000,-112.262,27.775,-133.0,651407.87,"0",27.775,30.455,"B",-112.262,-122.808,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338350,true,2001-04-18 12:10:31.000,-112.386,27.623,-128.0,651420.68,"50",27.623,24.424,"1",-112.386,-98.102,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338351,true,2001-04-18 12:55:19.000,-112.702,27.756,-125.0,651407.87,"0",27.756,28.381,"B",-112.702,-115.4,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338352,true,2001-04-18 23:30:46.000,-112.37299999999999,27.579,-127.0,651414.31,"58",27.579,30.986,"1",-112.373,-97.208,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338353,true,2001-04-19 02:25:29.000,-112.28,27.615,-129.0,651424.31,"80",27.615,28.364,"A",-112.28,-108.59,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338354,true,2001-04-19 11:59:49.000,-112.387,27.662,-133.0,651466.12,"50",27.662,23.251,"0",-112.387,-92.384,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338355,true,2001-04-19 12:34:03.000,-112.42000000000002,27.62,-129.0,651422.31,"56",27.62,26.033,"1",-112.42,-104.933,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338356,true,2001-04-19 23:16:43.000,-112.375,27.613,-130.0,651420.68,"0",27.613,32.161,"B",-112.375,-91.412,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338357,true,2001-04-19 23:48:52.000,-112.37900000000002,27.617,-125.0,651418.37,"58",27.617,30.153,"1",-112.379,-100.38,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338358,true,2001-04-20 02:01:22.000,-112.37799999999999,27.595,-128.0,651433.0,"58",27.595,30.69,"1",-112.378,-97.429,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338359,true,2001-04-20 12:09:31.000,-112.333,27.628,-125.0,651410.18,"0",27.628,23.722,"A",-112.333,-94.157,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338360,true,2001-04-20 23:04:09.000,-112.083,27.734,-126.0,651332.37,"0",27.734,33.337,"A",-112.083,-85.854,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338361,true,2001-04-20 23:27:17.000,-112.495,27.524,-127.0,651372.0,"0",27.524,32.508,"A",-112.495,-88.96,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338362,true,2001-04-21 15:41:27.000,-112.31900000000002,27.614,-126.0,651406.0,"50",27.614,30.962,"1",-112.319,-128.121,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338363,true,2001-03-28 02:24:36.000,-110.99799999999999,25.817,-126.0,651362.37,"50",25.817,26.39,"1",-110.998,-108.318,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338364,true,2001-03-29 23:36:06.000,-110.55000000000001,25.799,-133.0,651409.62,"0",25.799,29.242,"B",-110.55,-94.322,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338365,true,2001-03-30 12:00:08.000,-110.983,25.794,-130.0,651344.31,"0",25.794,21.195,"A",-110.983,-89.097,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338366,true,2001-03-30 12:37:12.000,-111.625,26.034,-127.0,651409.62,"0",26.034,26.405,"B",-111.625,-113.297,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338367,true,2001-04-02 02:07:30.000,-111.107,25.965,-130.0,651300.0,"0",25.965,27.898,"A",-111.107,-101.82,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338368,true,2001-04-02 23:19:39.000,-111.12799999999999,25.922,-132.0,651243.68,"0",25.922,29.85,"A",-111.128,-93.763,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338369,true,2001-04-07 02:00:41.000,-111.745,27.993,-134.0,651243.68,"0",27.993,31.508,"B",-111.745,-96.587,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338370,true,2001-04-07 23:27:23.000,-111.44200000000001,28.18,-130.0,651243.68,"0",28.18,32.451,"B",-111.442,-90.689,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338371,true,2001-04-09 15:17:34.000,-110.96800000000002,28.171,-131.0,651243.68,"0",28.171,29.141,"B",-110.968,-115.807,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338372,true,2001-04-12 23:02:34.000,-112.96800000000002,28.402,-133.0,651243.68,"0",28.402,34.611,"B",-112.968,-83.966,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338373,true,2001-04-13 15:24:35.000,-112.649,28.061,-128.0,651243.68,"0",28.061,29.364,"B",-112.649,-118.914,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338374,true,2001-04-15 02:13:25.000,-112.75900000000001,28.394,-133.0,651295.37,"0",28.394,30.196,"A",-112.759,-103.998,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338375,true,2001-04-15 12:47:02.000,-112.60399999999998,28.363,-133.0,651295.37,"0",28.363,28.873,"B",-112.604,-114.925,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338376,true,2001-04-16 12:02:18.000,-112.713,28.388,-135.0,651295.37,"0",28.388,23.694,"B",-112.713,-89.046,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338377,true,2001-04-18 12:11:19.000,-112.982,28.584,-131.0,651281.62,"60",28.584,25.106,"2",-112.982,-97.142,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338378,true,2001-04-18 15:09:55.000,-112.781,28.58,-131.0,651281.62,"0",28.58,28.419,"B",-112.781,-111.998,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338379,true,2001-04-19 02:23:25.000,-112.906,28.584,-129.0,651291.87,"50",28.584,-112.906,"2",-112.906,-108.395,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338380,true,2001-04-19 11:57:12.000,-112.9,28.573,-134.0,651291.87,"0",28.573,23.761,"B",-112.9,-91.292,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338381,true,2001-04-19 12:32:23.000,-112.756,28.596,-132.0,651291.87,"0",28.596,26.683,"B",-112.756,-103.964,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338382,true,2001-04-20 01:59:52.000,-112.99000000000001,28.581,-129.0,651291.87,"0",28.581,31.734,"B",-112.99,-97.495,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338383,true,2001-04-20 23:25:52.000,-112.90699999999998,28.624,-134.0,651291.87,"0",28.624,33.408,"B",-112.907,-89.362,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338384,true,2001-04-21 22:54:34.000,-112.81299999999999,28.848,-133.0,651384.62,"50",28.848,35.89,"0",-112.813,-80.14,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338385,true,2001-04-23 02:32:46.000,-112.41,28.589,-127.0,651283.31,"50",28.589,28.422,"0",-112.41,-113.219,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338386,true,2001-04-24 02:12:07.000,-112.74000000000001,28.468,-130.0,651297.12,"0",28.468,30.657,"A",-112.74,-102.12,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338387,true,2001-04-24 23:31:54.000,-112.64499999999998,28.5,-132.0,651297.12,"0",28.5,32.522,"B",-112.645,-93.042,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338388,true,2001-04-26 12:18:00.000,-112.315,28.508,-132.0,651297.12,"0",28.508,25.66,"B",-112.315,-99.451,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338389,true,2001-04-26 23:37:35.000,-112.53,28.539,-131.0,651292.62,"0",28.539,31.503,"A",-112.53,-99.22,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338390,true,2001-04-27 02:41:25.000,-112.47199999999998,28.57,-129.0,651291.12,"50",28.57,27.489,"0",-112.472,-117.576,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338391,true,2001-04-27 12:03:47.000,-112.38999999999999,28.7,-133.0,651291.12,"0",28.7,24.563,"B",-112.39,-93.618,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338392,true,2001-04-27 15:05:22.000,-112.37900000000002,28.597,-129.0,651286.18,"50",28.597,28.055,"0",-112.379,-109.947,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338393,true,2001-04-28 12:26:06.000,-112.561,28.525,,,"",28.525,,"0",-112.561,,,,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338394,true,2001-05-03 12:31:56.000,-112.612,28.334,-130.0,651271.68,"0",28.334,27.081,"B",-112.612,-106.905,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338395,true,2001-05-04 12:16:52.000,-112.648,28.407,-132.0,651271.68,"0",28.407,25.222,"B",-112.648,-100.411,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338396,true,2001-05-05 12:10:15.000,-112.71100000000001,28.419,-135.0,651298.5,"0",28.419,24.593,"A",-112.711,-95.254,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338397,true,2001-05-05 23:28:01.000,-112.66300000000001,28.126,-133.0,651298.5,"0",28.126,31.845,"B",-112.663,-95.147,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338398,true,2001-05-06 02:39:58.000,-113.59199999999998,27.902,-128.0,651290.12,"50",27.902,27.684,"1",-113.592,-114.952,8,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338399,true,2001-05-06 15:00:12.000,-112.672,28.198,-134.0,651298.5,"0",28.198,27.25,"B",-112.672,-107.815,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338400,true,2001-05-07 02:14:58.000,-112.62700000000001,28.092,-128.0,651300.12,"50",28.092,29.861,"1",-112.627,-104.098,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338401,true,2001-05-07 23:06:40.000,-112.213,28.689,-134.0,651300.12,"0",28.689,34.809,"B",-112.213,-84.574,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338402,true,2001-05-08 15:53:20.000,-112.195,28.677,,,"",28.677,,"2",-112.195,,,,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338403,true,2001-05-09 15:31:14.000,-112.195,28.551,-132.0,651300.12,"0",28.551,30.904,"B",-112.195,-123.434,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338404,true,2001-05-11 12:21:17.000,-112.29599999999999,28.578,-129.0,651314.62,"50",28.578,26.073,"0",-112.296,-100.443,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338405,true,2001-05-11 12:36:38.000,-112.22199999999998,28.576,-130.0,651297.12,"0",28.576,27.829,"A",-112.222,-108.835,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338406,true,2001-05-12 12:28:24.000,-112.30000000000001,28.57,-135.0,651300.12,"0",28.57,26.557,"B",-112.3,-102.849,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338407,true,2001-05-14 02:53:00.000,-112.261,28.624,-129.0,651298.18,"60",28.624,26.145,"0",-112.261,-124.24,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338408,true,2001-05-16 02:08:58.000,-113.464,28.945,-134.0,651310.37,"0",28.945,31.369,"A",-113.464,-101.559,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338409,true,2001-05-19 12:37:48.000,-113.309,28.838,-128.0,651307.31,"50",28.838,27.31,"0",-113.309,-106.166,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338410,true,2001-05-19 12:43:02.000,-113.28899999999999,28.835,-132.0,651307.31,"60",28.835,28.002,"A",-113.289,-109.504,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338411,true,2001-05-19 15:03:16.000,-113.32900000000001,28.847,-131.0,651309.31,"68",28.847,28.014,"1",-113.329,-109.401,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338412,true,2001-05-20 02:18:57.000,-113.37099999999998,28.851,-133.0,651292.68,"60",28.851,30.386,"2",-113.371,-105.954,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338413,true,2001-05-20 12:30:01.000,-113.273,28.831,-129.0,651306.62,"80",28.831,26.618,"A",-113.273,-103.582,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338414,true,2001-05-20 23:30:37.000,-113.334,28.874,-132.0,651306.62,"0",28.874,33.252,"B",-113.334,-91.772,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338415,true,2001-05-21 01:58:18.000,-113.31200000000001,28.859,-131.0,651296.5,"50",28.859,32.64,"0",-113.312,-95.211,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338416,true,2001-05-21 12:17:35.000,-113.34,28.873,-133.0,651313.62,"58",28.873,25.393,"1",-113.34,-97.887,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338417,true,2001-05-21 23:36:08.000,-113.345,28.801,-135.0,651313.62,"0",28.801,32.078,"B",-113.345,-98.251,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338418,true,2001-05-23 11:54:28.000,-112.83699999999999,28.523,,,"",28.523,,"2",-112.837,,,,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338419,true,2001-05-24 02:26:17.000,-113.07299999999998,28.414,-129.0,651313.62,"0",28.414,28.956,"B",-113.073,-110.426,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338420,true,2001-05-28 02:34:43.000,-112.04599999999999,28.593,-133.0,651313.62,"0",28.593,27.808,"B",-112.046,-115.826,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338421,true,2001-05-29 02:13:51.000,-112.72199999999998,28.388,-133.0,651296.87,"0",28.388,30.144,"A",-112.722,-104.148,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338422,true,2001-05-29 12:06:38.000,-112.779,28.466,-130.0,651296.87,"0",28.466,24.069,"B",-112.779,-91.674,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338423,true,2001-05-29 23:43:05.000,-112.714,28.395,-130.0,651298.31,"60",28.395,31.165,"3",-112.714,-100.25,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338424,true,2001-06-01 02:45:34.000,-112.768,28.359,-130.0,651300.5,"50",28.359,26.983,"1",-112.768,-119.285,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338425,true,2001-06-05 02:51:58.000,-112.643,27.798,-128.0,651304.37,"0",27.798,25.565,"A",-112.643,-123.365,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338426,true,2001-06-05 12:42:19.000,-112.31200000000001,27.655,-132.0,651304.37,"0",27.655,26.823,"B",-112.312,-108.456,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338427,true,2001-06-08 12:04:55.000,-112.68200000000002,27.946,-132.0,651289.37,"66",27.946,23.022,"3",-112.682,-90.694,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338428,true,2001-06-09 12:51:25.000,-112.63999999999999,27.864,-133.0,651287.31,"0",27.864,28.102,"B",-112.64,-113.781,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338429,true,2001-06-10 02:39:15.000,-112.69,27.946,-130.0,651313.62,"0",27.946,27.082,"A",-112.69,-116.893,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338430,true,2001-06-10 15:03:24.000,-112.781,28.007,-136.0,651313.62,"0",28.007,27.436,"B",-112.781,-109.981,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338431,true,2001-06-14 12:32:40.000,-112.67000000000002,28.481,-129.0,651299.31,"0",28.481,26.29,"A",-112.67,-103.435,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338432,true,2001-06-14 15:13:27.000,-113.084,28.443,-127.0,651299.31,"0",28.443,28.627,"B",-113.084,-113.97,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338433,true,2001-06-15 02:25:35.000,-112.59100000000001,28.405,-129.0,651299.31,"0",28.405,28.81,"B",-112.591,-110.639,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
